TableInfo,[Sal],[Ery],[Cm],[Tmp],[Ofl],[Dox],[Linc],g
13,0.043735879007566786,0.0,0.014636614138110054,0.0,0.0,0.0,0.0,0.685
1,0.043735879007566786,0.030831066213056858,0.0,0.0,0.0,0.0,0.0,0.62
13,0.043735879007566786,0.0,0.021954921207165082,0.0,0.0,0.0,0.0,0.6950000000000001
1,0.043735879007566786,0.04110808828407581,0.0,0.0,0.0,0.0,0.0,0.49
13,0.043735879007566786,0.0,0.029273228276220108,0.0,0.0,0.0,0.0,0.67
1,0.043735879007566786,0.051385110355094764,0.0,0.0,0.0,0.0,0.0,0.43
13,0.043735879007566786,0.0,0.036591535345275136,0.0,0.0,0.0,0.0,0.655
1,0.052483054809080144,0.010277022071018953,0.0,0.0,0.0,0.0,0.0,0.65
1,0.052483054809080144,0.0,0.007318307069055027,0.0,0.0,0.0,0.0,0.6
1,0.052483054809080144,0.020554044142037906,0.0,0.0,0.0,0.0,0.0,0.61
1,0.052483054809080144,0.0,0.014636614138110054,0.0,0.0,0.0,0.0,0.59
1,0.052483054809080144,0.030831066213056858,0.0,0.0,0.0,0.0,0.0,0.56
1,0.052483054809080144,0.0,0.021954921207165082,0.0,0.0,0.0,0.0,0.6
1,0.052483054809080144,0.04110808828407581,0.0,0.0,0.0,0.0,0.0,0.44
1,0.052483054809080144,0.0,0.029273228276220108,0.0,0.0,0.0,0.0,0.62
1,0.052483054809080144,0.051385110355094764,0.0,0.0,0.0,0.0,0.0,0.36
1,0.052483054809080144,0.0,0.0043909842414330165,0.0,0.0,0.0,0.0,0.61
1,0.0,0.051385110355094764,0.0043909842414330165,0.0,0.0,0.0,0.0,0.54
1,0.052483054809080144,0.0,0.008781968482866033,0.0,0.0,0.0,0.0,0.6
1,0.0,0.051385110355094764,0.008781968482866033,0.0,0.0,0.0,0.0,0.5
1,0.052483054809080144,0.0,0.01317295272429905,0.0,0.0,0.0,0.0,0.6
1,0.0,0.051385110355094764,0.01317295272429905,0.0,0.0,0.0,0.0,0.45
1,0.052483054809080144,0.0,0.017563936965732066,0.0,0.0,0.0,0.0,0.59
1,0.0,0.051385110355094764,0.017563936965732066,0.0,0.0,0.0,0.0,0.43
1,0.0,0.051385110355094764,0.021954921207165082,0.0,0.0,0.0,0.0,0.43
1,0.052483054809080144,0.0,0.0263459054485981,0.0,0.0,0.0,0.0,0.61
1,0.0,0.051385110355094764,0.0263459054485981,0.0,0.0,0.0,0.0,0.43
1,0.052483054809080144,0.0,0.030736889690031115,0.0,0.0,0.0,0.0,0.61
1,0.0,0.051385110355094764,0.030736889690031115,0.0,0.0,0.0,0.0,0.41
1,0.052483054809080144,0.0,0.03512787393146413,0.0,0.0,0.0,0.0,0.57
1,0.0,0.051385110355094764,0.03512787393146413,0.0,0.0,0.0,0.0,0.35
1,0.052483054809080144,0.0,0.036591535345275136,0.0,0.0,0.0,0.0,0.56
1,0.052483054809080144,0.0,0.03951885817289715,0.0,0.0,0.0,0.0,0.55
1,0.0,0.051385110355094764,0.03951885817289715,0.0,0.0,0.0,0.0,0.31
1,0.0612302306105935,0.010277022071018953,0.0,0.0,0.0,0.0,0.0,0.59
1,0.0612302306105935,0.0,0.007318307069055027,0.0,0.0,0.0,0.0,0.52
1,0.0612302306105935,0.020554044142037906,0.0,0.0,0.0,0.0,0.0,0.57
1,0.0612302306105935,0.0,0.014636614138110054,0.0,0.0,0.0,0.0,0.52
1,0.0612302306105935,0.030831066213056858,0.0,0.0,0.0,0.0,0.0,0.5
1,0.0612302306105935,0.0,0.021954921207165082,0.0,0.0,0.0,0.0,0.52
1,0.0612302306105935,0.04110808828407581,0.0,0.0,0.0,0.0,0.0,0.42
1,0.0612302306105935,0.0,0.029273228276220108,0.0,0.0,0.0,0.0,0.53
1,0.0612302306105935,0.051385110355094764,0.0,0.0,0.0,0.0,0.0,0.35
1,0.0612302306105935,0.0,0.036591535345275136,0.0,0.0,0.0,0.0,0.55
1,0.06997740641210685,0.010277022071018953,0.0,0.0,0.0,0.0,0.0,0.5
1,0.06997740641210685,0.0,0.007318307069055027,0.0,0.0,0.0,0.0,0.53
1,0.06997740641210685,0.020554044142037906,0.0,0.0,0.0,0.0,0.0,0.48
1,0.06997740641210685,0.0,0.014636614138110054,0.0,0.0,0.0,0.0,0.52
1,0.06997740641210685,0.030831066213056858,0.0,0.0,0.0,0.0,0.0,0.46
1,0.06997740641210685,0.0,0.021954921207165082,0.0,0.0,0.0,0.0,0.52
1,0.06997740641210685,0.04110808828407581,0.0,0.0,0.0,0.0,0.0,0.38
1,0.06997740641210685,0.0,0.029273228276220108,0.0,0.0,0.0,0.0,0.53
1,0.06997740641210685,0.051385110355094764,0.0,0.0,0.0,0.0,0.0,0.34
1,0.06997740641210685,0.0,0.036591535345275136,0.0,0.0,0.0,0.0,0.51
1,0.07872458221362022,0.010277022071018953,0.0,0.0,0.0,0.0,0.0,0.39
1,0.07872458221362022,0.0,0.007318307069055027,0.0,0.0,0.0,0.0,0.48
1,0.07872458221362022,0.020554044142037906,0.0,0.0,0.0,0.0,0.0,0.4
1,0.07872458221362022,0.0,0.014636614138110054,0.0,0.0,0.0,0.0,0.48
1,0.07872458221362022,0.030831066213056858,0.0,0.0,0.0,0.0,0.0,0.35
1,0.07872458221362022,0.0,0.021954921207165082,0.0,0.0,0.0,0.0,0.48
1,0.07872458221362022,0.04110808828407581,0.0,0.0,0.0,0.0,0.0,0.29
1,0.07872458221362022,0.0,0.029273228276220108,0.0,0.0,0.0,0.0,0.49
1,0.07872458221362022,0.051385110355094764,0.0,0.0,0.0,0.0,0.0,0.22
1,0.07872458221362022,0.0,0.036591535345275136,0.0,0.0,0.0,0.0,0.45
2,0.0,0.00653992313610297,0.0,0.011718120625657144,0.0,0.0,0.0,0.77
2,0.0,0.01307984627220594,0.0,0.02343624125131429,0.0,0.0,0.0,0.55
2,0.0,0.01961976940830891,0.0,0.03515436187697143,0.0,0.0,0.0,0.45
2,0.0,0.02615969254441188,0.0,0.04687248250262858,0.0,0.0,0.0,0.25
2,0.0,0.03269961568051485,0.0,0.05859060312828572,0.0,0.0,0.0,0.12
2,0.0,0.00653992313610297,0.0043909842414330165,0.0,0.0,0.0,0.0,0.97
2,0.0,0.0,0.0043909842414330165,0.011718120625657144,0.0,0.0,0.0,0.83
2,0.0,0.01307984627220594,0.0043909842414330165,0.0,0.0,0.0,0.0,0.87
2,0.0,0.0,0.0043909842414330165,0.02343624125131429,0.0,0.0,0.0,0.68
2,0.0,0.01961976940830891,0.0043909842414330165,0.0,0.0,0.0,0.0,0.88
2,0.0,0.0,0.0043909842414330165,0.03515436187697143,0.0,0.0,0.0,0.59
2,0.0,0.02615969254441188,0.0043909842414330165,0.0,0.0,0.0,0.0,0.89
2,0.0,0.0,0.0043909842414330165,0.04687248250262858,0.0,0.0,0.0,0.52
2,0.0,0.03269961568051485,0.0043909842414330165,0.0,0.0,0.0,0.0,0.75
2,0.0,0.0,0.0043909842414330165,0.05859060312828572,0.0,0.0,0.0,0.47
2,0.0,0.0,0.007318307069055027,0.011718120625657144,0.0,0.0,0.0,0.8
2,0.0,0.004484518721899179,0.007318307069055027,0.0,0.0,0.0,0.0,0.97
2,0.0,0.004484518721899179,0.0,0.011718120625657144,0.0,0.0,0.0,0.8
2,0.0,0.008969037443798358,0.007318307069055027,0.0,0.0,0.0,0.0,0.9
2,0.0,0.008969037443798358,0.0,0.011718120625657144,0.0,0.0,0.0,0.74
2,0.0,0.013453556165697537,0.007318307069055027,0.0,0.0,0.0,0.0,0.85
2,0.0,0.013453556165697537,0.0,0.011718120625657144,0.0,0.0,0.0,0.73
2,0.0,0.017938074887596717,0.007318307069055027,0.0,0.0,0.0,0.0,0.86
2,0.0,0.017938074887596717,0.0,0.011718120625657144,0.0,0.0,0.0,0.72
2,0.0,0.022422593609495896,0.007318307069055027,0.0,0.0,0.0,0.0,0.87
2,0.0,0.022422593609495896,0.0,0.011718120625657144,0.0,0.0,0.0,0.69
2,0.0,0.026907112331395075,0.007318307069055027,0.0,0.0,0.0,0.0,0.88
2,0.0,0.026907112331395075,0.0,0.011718120625657144,0.0,0.0,0.0,0.66
2,0.0,0.031391631053294254,0.007318307069055027,0.0,0.0,0.0,0.0,0.78
2,0.0,0.031391631053294254,0.0,0.011718120625657144,0.0,0.0,0.0,0.65
2,0.0,0.03587614977519343,0.007318307069055027,0.0,0.0,0.0,0.0,0.69
2,0.0,0.03587614977519343,0.0,0.011718120625657144,0.0,0.0,0.0,0.63
2,0.0,0.04036066849709262,0.007318307069055027,0.0,0.0,0.0,0.0,0.66
2,0.0,0.04036066849709262,0.0,0.011718120625657144,0.0,0.0,0.0,0.62
2,0.0,0.00653992313610297,0.008781968482866033,0.0,0.0,0.0,0.0,0.93
2,0.0,0.0,0.008781968482866033,0.011718120625657144,0.0,0.0,0.0,0.79
2,0.0,0.01307984627220594,0.008781968482866033,0.0,0.0,0.0,0.0,0.84
2,0.0,0.0,0.008781968482866033,0.02343624125131429,0.0,0.0,0.0,0.64
2,0.0,0.01961976940830891,0.008781968482866033,0.0,0.0,0.0,0.0,0.84
2,0.0,0.0,0.008781968482866033,0.03515436187697143,0.0,0.0,0.0,0.53
2,0.0,0.02615969254441188,0.008781968482866033,0.0,0.0,0.0,0.0,0.85
2,0.0,0.0,0.008781968482866033,0.04687248250262858,0.0,0.0,0.0,0.51
2,0.0,0.03269961568051485,0.008781968482866033,0.0,0.0,0.0,0.0,0.73
2,0.0,0.0,0.008781968482866033,0.05859060312828572,0.0,0.0,0.0,0.43
2,0.0,0.00653992313610297,0.01317295272429905,0.0,0.0,0.0,0.0,0.9
2,0.0,0.0,0.01317295272429905,0.011718120625657144,0.0,0.0,0.0,0.77
2,0.0,0.01307984627220594,0.01317295272429905,0.0,0.0,0.0,0.0,0.8
2,0.0,0.0,0.01317295272429905,0.02343624125131429,0.0,0.0,0.0,0.65
2,0.0,0.01961976940830891,0.01317295272429905,0.0,0.0,0.0,0.0,0.76
2,0.0,0.0,0.01317295272429905,0.03515436187697143,0.0,0.0,0.0,0.53
2,0.0,0.02615969254441188,0.01317295272429905,0.0,0.0,0.0,0.0,0.78
2,0.0,0.0,0.01317295272429905,0.04687248250262858,0.0,0.0,0.0,0.48
2,0.0,0.03269961568051485,0.01317295272429905,0.0,0.0,0.0,0.0,0.71
2,0.0,0.0,0.01317295272429905,0.05859060312828572,0.0,0.0,0.0,0.39
2,0.0,0.0,0.014636614138110054,0.02343624125131429,0.0,0.0,0.0,0.62
2,0.0,0.004484518721899179,0.014636614138110054,0.0,0.0,0.0,0.0,0.92
2,0.0,0.004484518721899179,0.0,0.02343624125131429,0.0,0.0,0.0,0.64
2,0.0,0.008969037443798358,0.014636614138110054,0.0,0.0,0.0,0.0,0.86
2,0.0,0.008969037443798358,0.0,0.02343624125131429,0.0,0.0,0.0,0.61
2,0.0,0.013453556165697537,0.014636614138110054,0.0,0.0,0.0,0.0,0.78
2,0.0,0.013453556165697537,0.0,0.02343624125131429,0.0,0.0,0.0,0.54
2,0.0,0.017938074887596717,0.014636614138110054,0.0,0.0,0.0,0.0,0.72
2,0.0,0.017938074887596717,0.0,0.02343624125131429,0.0,0.0,0.0,0.5
2,0.0,0.022422593609495896,0.014636614138110054,0.0,0.0,0.0,0.0,0.75
2,0.0,0.022422593609495896,0.0,0.02343624125131429,0.0,0.0,0.0,0.53
2,0.0,0.026907112331395075,0.014636614138110054,0.0,0.0,0.0,0.0,0.78
2,0.0,0.026907112331395075,0.0,0.02343624125131429,0.0,0.0,0.0,0.53
2,0.0,0.031391631053294254,0.014636614138110054,0.0,0.0,0.0,0.0,0.72
2,0.0,0.031391631053294254,0.0,0.02343624125131429,0.0,0.0,0.0,0.49
2,0.0,0.03587614977519343,0.014636614138110054,0.0,0.0,0.0,0.0,0.66
2,0.0,0.03587614977519343,0.0,0.02343624125131429,0.0,0.0,0.0,0.46
2,0.0,0.04036066849709262,0.014636614138110054,0.0,0.0,0.0,0.0,0.62
2,0.0,0.04036066849709262,0.0,0.02343624125131429,0.0,0.0,0.0,0.44
2,0.0,0.00653992313610297,0.017563936965732066,0.0,0.0,0.0,0.0,0.87
2,0.0,0.0,0.017563936965732066,0.011718120625657144,0.0,0.0,0.0,0.72
2,0.0,0.01307984627220594,0.017563936965732066,0.0,0.0,0.0,0.0,0.75
2,0.0,0.0,0.017563936965732066,0.02343624125131429,0.0,0.0,0.0,0.57
2,0.0,0.01961976940830891,0.017563936965732066,0.0,0.0,0.0,0.0,0.68
2,0.0,0.0,0.017563936965732066,0.03515436187697143,0.0,0.0,0.0,0.51
2,0.0,0.02615969254441188,0.017563936965732066,0.0,0.0,0.0,0.0,0.74
2,0.0,0.0,0.017563936965732066,0.04687248250262858,0.0,0.0,0.0,0.4
2,0.0,0.03269961568051485,0.017563936965732066,0.0,0.0,0.0,0.0,0.67
2,0.0,0.0,0.017563936965732066,0.05859060312828572,0.0,0.0,0.0,0.28
246,0.0,0.0,0.021954921207165082,0.03515436187697143,0.0,0.0,0.0,0.4733333333333333
2,0.0,0.004484518721899179,0.021954921207165082,0.0,0.0,0.0,0.0,0.83
2,0.0,0.004484518721899179,0.0,0.03515436187697143,0.0,0.0,0.0,0.56
2,0.0,0.00653992313610297,0.021954921207165082,0.0,0.0,0.0,0.0,0.8
2,0.0,0.0,0.021954921207165082,0.011718120625657144,0.0,0.0,0.0,0.71
2,0.0,0.008969037443798358,0.021954921207165082,0.0,0.0,0.0,0.0,0.76
2,0.0,0.008969037443798358,0.0,0.03515436187697143,0.0,0.0,0.0,0.47
2,0.0,0.01307984627220594,0.021954921207165082,0.0,0.0,0.0,0.0,0.7
2,0.0,0.0,0.021954921207165082,0.02343624125131429,0.0,0.0,0.0,0.59
2,0.0,0.013453556165697537,0.021954921207165082,0.0,0.0,0.0,0.0,0.69
2,0.0,0.013453556165697537,0.0,0.03515436187697143,0.0,0.0,0.0,0.45
2,0.0,0.017938074887596717,0.021954921207165082,0.0,0.0,0.0,0.0,0.64
2,0.0,0.017938074887596717,0.0,0.03515436187697143,0.0,0.0,0.0,0.45
2,0.0,0.01961976940830891,0.021954921207165082,0.0,0.0,0.0,0.0,0.64
2,0.0,0.022422593609495896,0.021954921207165082,0.0,0.0,0.0,0.0,0.64
2,0.0,0.022422593609495896,0.0,0.03515436187697143,0.0,0.0,0.0,0.43
2,0.0,0.02615969254441188,0.021954921207165082,0.0,0.0,0.0,0.0,0.64
2,0.0,0.0,0.021954921207165082,0.04687248250262858,0.0,0.0,0.0,0.35
2,0.0,0.026907112331395075,0.021954921207165082,0.0,0.0,0.0,0.0,0.63
2,0.0,0.026907112331395075,0.0,0.03515436187697143,0.0,0.0,0.0,0.38
2,0.0,0.031391631053294254,0.021954921207165082,0.0,0.0,0.0,0.0,0.59
2,0.0,0.031391631053294254,0.0,0.03515436187697143,0.0,0.0,0.0,0.36
2,0.0,0.03269961568051485,0.021954921207165082,0.0,0.0,0.0,0.0,0.57
2,0.0,0.0,0.021954921207165082,0.05859060312828572,0.0,0.0,0.0,0.32
2,0.0,0.03587614977519343,0.021954921207165082,0.0,0.0,0.0,0.0,0.57
2,0.0,0.03587614977519343,0.0,0.03515436187697143,0.0,0.0,0.0,0.34
2,0.0,0.04036066849709262,0.021954921207165082,0.0,0.0,0.0,0.0,0.57
2,0.0,0.04036066849709262,0.0,0.03515436187697143,0.0,0.0,0.0,0.31
2,0.0,0.00653992313610297,0.0263459054485981,0.0,0.0,0.0,0.0,0.76
2,0.0,0.0,0.0263459054485981,0.011718120625657144,0.0,0.0,0.0,0.7
2,0.0,0.01307984627220594,0.0263459054485981,0.0,0.0,0.0,0.0,0.66
2,0.0,0.0,0.0263459054485981,0.02343624125131429,0.0,0.0,0.0,0.55
2,0.0,0.01961976940830891,0.0263459054485981,0.0,0.0,0.0,0.0,0.59
2,0.0,0.0,0.0263459054485981,0.03515436187697143,0.0,0.0,0.0,0.48
2,0.0,0.02615969254441188,0.0263459054485981,0.0,0.0,0.0,0.0,0.56
2,0.0,0.0,0.0263459054485981,0.04687248250262858,0.0,0.0,0.0,0.4
2,0.0,0.03269961568051485,0.0263459054485981,0.0,0.0,0.0,0.0,0.52
2,0.0,0.0,0.0263459054485981,0.05859060312828572,0.0,0.0,0.0,0.27
2,0.0,0.0,0.029273228276220108,0.04687248250262858,0.0,0.0,0.0,0.37
2,0.0,0.004484518721899179,0.029273228276220108,0.0,0.0,0.0,0.0,0.75
2,0.0,0.004484518721899179,0.0,0.04687248250262858,0.0,0.0,0.0,0.51
2,0.0,0.008969037443798358,0.029273228276220108,0.0,0.0,0.0,0.0,0.69
2,0.0,0.008969037443798358,0.0,0.04687248250262858,0.0,0.0,0.0,0.4
